user	transaction date	sales amount	join date	region
8410	January/25/2013	127.56	March/07/2012	A
9023	January/25/2013	11.56	January/25/2013	A
6890	January/25/2013	26.34	May/16/2012	L
9586	January/25/2013	31.67	January/25/2013	R
9656	January/25/2013	44.22	January/25/2013	D
93	January/26/2013	20.66	January/01/2001	B
365	January/26/2013	44.01	October/21/2004	B
209	January/26/2013	14.75	October/24/2003	B
57	January/26/2013	35.12	November/14/2013	C
185	January/26/2013	37.79	August/10/2009	C
397	January/26/2013	48.19	July/25/2007	B
44	January/26/2013	41.74	January/01/2001	B
132	January/26/2013	28.1	November/26/1999	B
924	January/26/2013	30.82	November/18/2008	L
1106	January/26/2013	11.78	November/25/2010	P
1165	January/26/2013	22.27	February/12/2002	B
1810	January/26/2013	40.05	May/14/2010	I
1264	January/26/2013	17.82	December/27/2008	C
1123	January/26/2013	23.1	November/06/2010	C
2351	January/26/2013	39.54	January/26/2013	J
1475	January/26/2013	11.53	April/28/2012	M
2841	January/26/2013	16.53	January/26/2013	O
1772	January/26/2013	154.55	January/26/2013	M
1863	January/26/2013	10.57	September/15/2011	M
740	January/26/2013	26.7	October/01/2012	B
2983	January/26/2013	7.44	July/01/2013	C
1972	January/26/2013	91.53	July/01/2013	A
3811	January/26/2013	38.82	July/02/2013	O
3717	January/26/2013	23.05	September/02/2013	B
1986	January/26/2013	27.0	July/02/2013	B
4577	January/26/2013	50.0	July/25/2013	I
4893	January/26/2013	11.24	January/14/2014	C
4651	January/26/2013	49.59	November/04/2013	A
5252	January/26/2013	0.0	September/17/2013	O
4550	January/26/2013	29.42	July/25/2013	H
5219	January/26/2013	78.5	March/21/2014	E
4364	January/26/2013	6.06	December/03/2013	G
7285	January/26/2013	25.36	November/10/2014	D
6204	January/26/2013	55.37	April/18/2014	F
6287	January/26/2013	35.0	March/21/2014	N
6890	January/26/2013	59.8	May/16/2012	L
5968	January/26/2013	22.73	November/28/2013	B
8713	January/26/2013	5.66	August/16/2010	H
9710	January/26/2013	13.22	January/03/2011	D
9943	January/26/2013	8.74	January/26/2013	D
514	January/27/2013	37.96	October/07/2007	D
574	January/27/2013	4.13	February/20/2010	D
782	January/27/2013	24.43	April/04/2009	C
1582	January/27/2013	22.16	December/04/2008	G
1288	January/27/2013	23.17	November/14/2013	M
565	January/27/2013	28.76	October/30/2010	B
1772	January/27/2013	14.38	January/26/2013	M
2192	January/27/2013	46.87	December/20/2010	B
28	January/27/2013	91.54	April/16/2011	J
2809	January/27/2013	45.7	April/04/2012	K
2990	January/27/2013	6.19	July/01/2013	H
28	January/27/2013	17.0	April/16/2011	J
1820	January/27/2013	69.42	July/02/2013	C
4510	January/27/2013	34.71	July/02/2013	I
4510	January/27/2013	18.18	July/02/2013	I
4574	January/27/2013	15.16	August/21/2013	P
4893	January/27/2013	33.46	January/14/2014	C
8651	January/27/2013	6.6	January/27/2013	D
9503	January/27/2013	8.26	March/10/2011	I
6039	January/27/2013	35.7	October/07/2010	G
226	January/28/2013	86.21	December/21/2006	C
1809	January/28/2013	12.23	May/05/2010	M
1926	January/28/2013	38.52	August/18/2011	B
1926	January/28/2013	36.08	August/18/2011	B
2871	January/28/2013	8.68	July/01/2013	G
2053	January/28/2013	33.88	July/01/2013	L
4067	January/28/2013	118.08	June/06/2013	P
2526	January/28/2013	14.68	July/01/2013	M
3404	January/28/2013	7.52	July/02/2013	A
1694	January/28/2013	66.53	July/01/2013	B
4370	January/28/2013	50.21	July/02/2013	G
9345	January/28/2013	24.39	March/23/2009	C
9185	January/28/2013	75.21	January/28/2013	C
76	January/29/2013	8.67	December/17/2004	B
238	January/29/2013	8.68	October/13/2009	B
23	January/29/2013	71.97	January/18/1999	B
403	January/29/2013	24.79	November/12/2008	B
72	January/29/2013	13.38	May/06/2008	G
63	January/29/2013	66.74	May/27/2009	D
411	January/29/2013	19.5	March/13/2004	H
962	January/29/2013	71.41	July/28/2010	I
525	January/29/2013	37.69	November/14/2013	C
1848	January/29/2013	124.26	October/30/2010	C
2091	January/29/2013	25.45	January/29/2013	H
1873	January/29/2013	26.03	December/22/2014	I
1778	January/29/2013	43.38	July/01/2013	H
2065	January/29/2013	79.23	July/01/2013	S
2902	January/29/2013	26.32	July/25/2013	M
2409	January/29/2013	12.13	June/06/2013	P
4240	January/29/2013	32.76	August/07/2013	H
5990	January/29/2013	6.54	March/21/2014	S
7487	January/29/2013	21.85	October/14/2010	B
8126	January/29/2013	26.73	January/29/2013	M
60	January/30/2013	2.06	March/23/2010	C
174	January/30/2013	8.26	December/24/1999	B
2119	January/30/2013	17.06	April/20/2011	B
1386	January/30/2013	49.91	August/23/2006	B
2195	January/30/2013	4.04	July/01/2013	C
4225	January/30/2013	20.89	July/02/2013	M
1506	January/30/2013	49.17	April/18/2015	D
4232	January/30/2013	5.12	July/01/2013	I
4531	January/30/2013	12.15	October/30/2013	M
5076	January/30/2013	31.31	August/01/2013	I
4892	January/30/2013	83.97	November/04/2013	D
5553	January/30/2013	36.36	December/03/2013	S
5863	January/30/2013	16.45	November/14/2012	S
5065	January/30/2013	33.27	July/25/2013	S
8137	January/30/2013	81.4	May/23/2012	T
10	January/31/2013	77.26	January/01/2001	C
343	January/31/2013	18.19	November/20/2008	B
518	January/31/2013	75.7	January/25/2003	B
10	January/31/2013	19.14	January/01/2001	C
30	January/31/2013	26.64	April/28/2007	E
56	January/31/2013	28.73	February/17/2011	G
931	January/31/2013	28.02	July/11/2009	D
54	January/31/2013	36.73	April/18/2009	C
1105	January/31/2013	45.45	March/07/2009	A
124	January/31/2013	36.7	February/11/2010	J
368	January/31/2013	2.4	November/22/2008	B
495	January/31/2013	60.21	October/02/2010	J
493	January/31/2013	23.47	November/02/2009	B
124	January/31/2013	35.08	February/11/2010	J
1065	January/31/2013	61.46	December/08/2010	C
336	January/31/2013	78.47	May/28/2010	N
793	January/31/2013	62.81	August/04/2011	C
28	January/31/2013	67.77	April/16/2011	J
1694	January/31/2013	51.24	July/01/2013	B
4865	January/31/2013	32.08	March/21/2014	C
4865	January/31/2013	47.26	March/21/2014	C
4574	January/31/2013	17.76	August/21/2013	P
5799	January/31/2013	47.23	January/09/2014	S
5253	January/31/2013	26.41	August/21/2013	H
5930	January/31/2013	8.29	November/04/2013	I
7416	January/31/2013	21.46	December/03/2012	H
8448	January/31/2013	13.96	July/07/2010	A
8249	January/31/2013	20.21	July/26/2011	C
6544	January/31/2013	62.33	November/02/2011	S
9771	January/31/2013	60.33	November/29/2005	H
9819	January/31/2013	21.79	March/21/2014	G
69	February/01/2013	16.94	January/01/2001	B
142	February/01/2013	33.22	January/01/2001	B
200	February/01/2013	27.74	September/20/2007	J
460	February/01/2013	19.38	June/29/2010	H
2023	February/01/2013	0.0	July/01/2013	S
2214	February/01/2013	96.27	February/01/2013	C
651	February/01/2013	55.61	June/13/2011	H
336	February/01/2013	171.33	May/28/2010	N
1597	February/01/2013	23.88	July/23/2011	L
1756	February/01/2013	67.69	July/01/2013	G
3764	February/01/2013	88.82	June/03/2013	L
4722	February/01/2013	10.57	November/04/2013	I
4739	February/01/2013	8.73	November/28/2013	D
3858	February/01/2013	49.02	August/01/2013	M
3405	February/01/2013	3.28	August/01/2013	G
4413	February/01/2013	7.44	July/02/2013	I
5124	February/01/2013	6.6	February/10/2014	P
4253	February/01/2013	10.78	December/20/2014	D
5027	February/01/2013	8.26	December/18/2013	G
6261	February/01/2013	15.52	January/09/2014	F
4899	February/01/2013	7.43	June/13/2014	B
1694	February/01/2013	54.95	July/01/2013	B
6531	February/01/2013	78.41	November/04/2013	A
4899	February/01/2013	66.44	June/13/2014	B
5065	February/01/2013	16.12	July/25/2013	S
4899	February/01/2013	52.79	June/13/2014	B
7253	February/01/2013	59.5		C
4324	February/01/2013	51.32	September/17/2013	U
8019	February/01/2013	29.79	March/13/2011	I
7812	February/01/2013	62.56	February/24/2005	B
8747	February/01/2013	6.61	February/01/2013	C
8120	February/01/2013	58.59	February/01/2013	B
6210	February/01/2013	15.28	June/21/2010	M
8388	February/01/2013	6.61	February/01/2013	M
9989	February/01/2013	56.19	February/01/2013	O
125	February/02/2013	20.62	August/17/2006	I
357	February/02/2013	67.6	January/09/2010	B
567	February/02/2013	14.46	November/04/2011	B
221	February/02/2013	8.35	April/12/2007	B
446	February/02/2013	3.89	December/22/2007	E
238	February/02/2013	11.98	October/13/2009	B
1002	February/02/2013	12.4	November/14/2013	B
529	February/02/2013	8.43	January/01/2001	B
844	February/02/2013	30.79	July/24/2010	B
1002	February/02/2013	68.47	November/14/2013	B
792	February/02/2013	61.76	February/20/2010	H
706	February/02/2013	36.76	May/16/2012	D
2545	February/02/2013	9.34	February/02/2013	B
1417	February/02/2013	21.45	March/02/2007	B
1323	February/02/2013	18.97	July/01/2013	I
2617	February/02/2013	31.16	July/01/2013	B
1694	February/02/2013	42.01	July/01/2013	B
3986	February/02/2013	9.08	July/01/2013	D
5088	February/02/2013	47.09	August/01/2013	B
2611	February/02/2013	70.52	December/13/2014	G
4083	February/02/2013	6.69	August/21/2013	I
5545	February/02/2013	90.48	January/09/2014	G
3500	February/02/2013	4.96	July/25/2013	D
5774	February/02/2013	12.3	July/25/2013	C
4580	February/02/2013	76.02	September/02/2013	C
5059	February/02/2013	60.74	August/01/2013	S
6426	February/02/2013	42.97	September/02/2013	L
3409	February/02/2013	9.0	July/25/2013	G
4575	February/02/2013	12.88	September/17/2013	B
5632	February/02/2013	91.31	December/03/2013	I
4681	February/02/2013	14.04	August/01/2013	E
5281	February/02/2013	30.24	January/09/2014	H
7790	February/02/2013	32.64	February/02/2013	I
4268	February/02/2013	70.48	April/25/2014	I
6601	February/02/2013	93.2	January/09/2014	F
9042	February/02/2013	47.15	October/11/2012	A
9286	February/02/2013	11.73	February/02/2013	I
8873	February/02/2013	31.32	September/11/2009	B
9373	February/02/2013	4.12	February/02/2013	C
6890	February/02/2013	6.19	May/16/2012	L
6890	February/02/2013	7.52	May/16/2012	L
9050	February/02/2013	12.62	February/02/2013	O
9677	February/02/2013	4.54	February/02/2013	M
9844	February/02/2013	76.9	February/02/2013	C
9373	February/02/2013	3.71	February/02/2013	C
500	February/03/2013	117.72	June/07/2007	I
337	February/03/2013	37.93	October/17/2001	B
1247	February/03/2013	26.64	July/02/2010	A
287	February/03/2013	24.38	May/09/2010	B
1319	February/03/2013	39.59	April/02/2011	B
198	February/03/2013	11.57	January/30/2008	G
706	February/03/2013	23.93	May/16/2012	D
1223	February/03/2013	35.12	November/06/2012	B
2107	February/03/2013	66.03	February/03/2013	M
1768	February/03/2013	45.0	January/09/2011	M
859	February/03/2013	33.8	August/26/2012	J
481	February/03/2013	14.05	February/03/2013	H
1434	February/03/2013	23.99	January/25/2013	C
3533	February/03/2013	33.04	September/02/2013	S
3822	February/03/2013	4.28	July/01/2013	L
1756	February/03/2013	15.62	July/01/2013	G
2987	February/03/2013	6.44	October/04/2013	D
3634	February/03/2013	5.75	July/02/2013	N
3271	February/03/2013	10.82	November/28/2013	F
5810	February/03/2013	11.56	February/15/2010	C
6333	February/03/2013	11.55	November/08/2014	C
7763	February/03/2013	7.91	February/03/2013	C
7796	February/03/2013	5.87	May/31/2014	M
8278	February/03/2013	5.11	May/29/2009	E
8431	February/03/2013	12.39	February/03/2013	G
8476	February/03/2013	12.94	April/05/2008	C
8803	February/03/2013	14.04	June/12/2012	A
7949	February/03/2013	0.99	February/03/2013	P
6849	February/03/2013	12.71	May/04/2014	G
9481	February/03/2013	8.18	February/03/2013	P
8789	February/03/2013	58.16	February/03/2013	H
6153	February/03/2013	36.85	May/17/2014	S
9481	February/03/2013	3.21	February/03/2013	P
138	February/04/2013	8.26	August/19/2003	H
398	February/04/2013	18.56	July/12/2008	I
1345	February/04/2013	4.34	October/11/2011	I
676	February/04/2013	76.16	January/07/2011	J
1073	February/04/2013	128.41	September/15/2009	M
1952	February/04/2013	96.81	December/20/2011	I
1825	February/04/2013	15.7	March/31/2012	D
1756	February/04/2013	23.06	July/01/2013	G
4256	February/04/2013	3.29	January/09/2014	C
2347	February/04/2013	139.23	July/25/2013	L
1756	February/04/2013	55.41	July/01/2013	G
4129	February/04/2013	3.86	August/01/2013	P
3601	February/04/2013	11.74	July/25/2013	D
4543	February/04/2013	11.56	February/04/2013	G
4151	February/04/2013	4.28	July/25/2013	G
5671	February/04/2013	20.15	December/03/2013	A
7140	February/04/2013	55.78	October/04/2013	H
5660	February/04/2013	33.01	October/30/2013	G
6493	February/04/2013	56.1	November/03/2005	D
8567	February/04/2013	24.37	February/04/2013	H
5474	February/04/2013	30.73	August/01/2013	E
6266	February/04/2013	8.18	April/07/2014	G
8510	February/04/2013	8.5	February/04/2013	D
9006	February/04/2013	19.83	February/04/2013	M
9424	February/04/2013	40.49	February/04/2013	I
8058	February/04/2013	73.96	November/03/2012	D
8870	February/04/2013	2.4	June/16/2012	G
395	February/05/2013	21.58	January/03/2005	I
192	February/05/2013	52.79	March/24/2001	B
924	February/05/2013	9.88	November/18/2008	L
1049	February/05/2013	50.51	March/26/2009	P
961	February/05/2013	14.46	August/07/2009	C
12	February/05/2013	19.01	January/20/2006	E
706	February/05/2013	8.18	May/16/2012	D
100	February/05/2013	38.28	September/26/2010	E
1876	February/05/2013	7.93	July/01/2013	C
961	February/05/2013	4.3	August/07/2009	C
2245	February/05/2013	56.94	September/02/2010	I
1417	February/05/2013	22.73	March/02/2007	B
793	February/05/2013	26.03	August/04/2011	C
2076	February/05/2013	25.07	July/17/2012	M
4386	February/05/2013	18.16	July/02/2013	D
4006	February/05/2013	53.29	November/10/2014	H
4704	February/05/2013	8.42	November/04/2013	P
5465	February/05/2013	25.08	April/03/2014	P
6371	February/05/2013	11.56	January/29/2014	A
4984	February/05/2013	9.73	October/04/2013	N
6501	February/05/2013	17.77	July/03/2003	C
5066	February/05/2013	30.49	November/28/2013	D
7577	February/05/2013	7.42	February/05/2013	C
8696	February/05/2013	17.34	November/11/2009	G
7548	February/05/2013	0.0	January/19/2013	H
9561	February/05/2013	17.76	October/06/2012	M
8638	February/05/2013	12.06	October/24/2008	O
6677	February/05/2013	10.74	October/05/2005	B
9809	February/05/2013	16.92	February/05/2013	C
274	February/06/2013	24.97	April/11/2001	B
44	February/06/2013	5.25	January/01/2001	B
631	February/06/2013	23.1	September/14/2001	B
11	February/06/2013	61.94	October/29/2008	A
767	February/06/2013	5.79	October/10/2009	B
1166	February/06/2013	104.34	May/16/2009	M
266	February/06/2013	9.43	May/03/2008	B
408	February/06/2013	61.94	April/10/2009	C
887	February/06/2013	6.2	November/28/2010	C
865	February/06/2013	51.12	April/29/2012	C
1654	February/06/2013	12.81	January/25/2012	N
309	February/06/2013	28.28	February/04/2012	B
38	February/06/2013	23.51	April/03/2011	B
3947	February/06/2013	46.74	August/01/2013	A
1756	February/06/2013	1.98	July/01/2013	G
3947	February/06/2013	17.36	August/01/2013	A
4366	February/06/2013	40.65	August/21/2013	G
5265	February/06/2013	8.93	August/21/2013	B
4158	February/06/2013	12.88	August/01/2013	B
4840	February/06/2013	9.58	November/28/2013	B
5079	February/06/2013	58.25	January/09/2014	S
6077	February/06/2013	23.6	February/10/2014	E
6444	February/06/2013	4.95	January/06/2015	G
6810	February/06/2013	8.18	April/22/2008	L
6444	February/06/2013	20.56	January/06/2015	G
7362	February/06/2013	59.92	February/06/2013	D
6039	February/06/2013	27.81	October/07/2010	G
4897	February/06/2013	51.21	January/29/2014	H
8658	February/06/2013	25.2	December/08/2005	I
8845	February/06/2013	9.47	August/12/2011	L
8097	February/06/2013	19.0	February/06/2013	E
9209	February/06/2013	65.69	February/06/2013	I
7527	February/06/2013	12.39	May/27/2010	E
9235	February/06/2013	11.56	February/06/2013	H
9321	February/06/2013	35.52	February/06/2013	I
9459	February/06/2013	9.85	February/27/2012	H
7909	February/06/2013	26.85	April/11/2011	G
9321	February/06/2013	1.48	February/06/2013	I
9698	February/06/2013	9.5	February/06/2013	A
9509	February/06/2013	90.74	October/19/2010	M
6039	February/06/2013	49.46	October/07/2010	G
7956	February/06/2013	80.16	November/07/2014	O
146	February/07/2013	19.99	May/07/2010	B
2	February/07/2013	34.16	June/29/2004	B
460	February/07/2013	3.26	June/29/2010	H
523	February/07/2013	8.68	September/23/2003	B
50	February/07/2013	42.89	May/14/2005	B
88	February/07/2013	10.7	November/02/2005	C
264	February/07/2013	20.58	June/17/2004	B
1278	February/07/2013	37.01	February/07/2013	C
295	February/07/2013	13.1	September/28/2011	B
767	February/07/2013	3.22	October/10/2009	B
1233	February/07/2013	0.3	December/07/2004	B
1694	February/07/2013	86.75	July/01/2013	B
1233	February/07/2013	4.13	December/07/2004	B
1668	February/07/2013	13.68	April/24/2012	B
1754	February/07/2013	17.73	July/02/2013	B
2990	February/07/2013	11.37	July/01/2013	H
3238	February/07/2013	17.51	July/01/2013	Q
2851	February/07/2013	74.75	July/02/2013	Q
3782	February/07/2013	6.44	July/01/2013	F
4530	February/07/2013	7.02	September/17/2013	C
4530	February/07/2013	4.95	September/17/2013	C
5671	February/07/2013	28.92	December/03/2013	A
5935	February/07/2013	7.18	February/22/2015	H
5671	February/07/2013	14.45	December/03/2013	A
5671	February/07/2013	104.94	December/03/2013	A
7206	February/07/2013	67.51	April/17/2014	A
8438	February/07/2013	12.88	June/23/2010	G
8498	February/07/2013	29.34	February/07/2013	L
8130	February/07/2013	11.4	February/07/2013	M
9068	February/07/2013	44.63	February/07/2013	B
5971	February/07/2013	3.46	February/09/2007	G
8625	February/07/2013	15.69	February/07/2013	A
7720	February/07/2013	14.68	June/28/2003	N
9675	February/07/2013	26.85	February/07/2013	E
44	February/08/2013	67.89	January/01/2001	B
108	February/08/2013	8.4	January/01/2001	B
50	February/08/2013	109.52	May/14/2005	B
372	February/08/2013	11.88	August/30/2001	B
69	February/08/2013	11.4	January/01/2001	B
442	February/08/2013	33.4	June/17/2005	B
627	February/08/2013	16.57	October/03/2009	I
656	February/08/2013	22.73	July/17/2012	M
275	February/08/2013	55.9	May/16/2003	B
424	February/08/2013	14.42	December/18/2008	E
1438	February/08/2013	39.59	December/12/2010	I
1796	February/08/2013	23.93	July/13/2012	I
267	February/08/2013	22.44	November/17/2008	B
2719	February/08/2013	42.97	July/02/2013	D
3598	February/08/2013	35.45	October/07/2011	C
2968	February/08/2013	19.41	July/02/2013	C
2968	February/08/2013	23.75	July/02/2013	C
4230	February/08/2013	8.18	July/02/2013	G
3326	February/08/2013	298.34	November/12/2014	G
5671	February/08/2013	15.61	December/03/2013	A
5843	February/08/2013	51.64	November/28/2013	C
4366	February/08/2013	4.13	August/21/2013	G
3843	February/08/2013	74.0	July/25/2013	F
5254	February/08/2013	14.95	September/17/2013	H
