user	transaction_date	sales_amount	join_date	region
109	14-03-2016	16.29	26-02-2015	B
2233	14-03-2016	18.77	22-03-2012	C
2999	14-03-2016	170.79	03-03-2016	C
3126	14-03-2016	87.62	01-07-2013	I
3023	14-03-2016	17.13	24-01-2016	C
346	14-03-2016	45.02	19-04-2013	D
2291	14-03-2016	218.29	27-02-2015	C
3835	14-03-2016	8.43	17-09-2013	G
3862	14-03-2016	24.59	14-03-2016	I
1878	14-03-2016	27.7	01-07-2013	I
3946	14-03-2016	13.77	06-11-2014	C
772	14-03-2016	73.9	14-01-2013	J
2053	14-03-2016	78.34	01-07-2013	L
2705	14-03-2016	21.14	01-07-2013	C
3434	14-03-2016	28.7	02-09-2013	L
5139	14-03-2016	8.93	04-11-2013	B
4265	14-03-2016	26.97	01-07-2013	I
4868	14-03-2016	69.03	14-12-2014	L
4218	14-03-2016	0.0	05-02-2015	C
4001	14-03-2016	78.15	02-07-2013	A
7001	14-03-2016	52.19	03-03-2016	G
5139	14-03-2016	21.96	04-11-2013	B
7599	14-03-2016	56.48	19-09-2005	B
7693	14-03-2016	53.76	14-03-2016	G
7001	14-03-2016	52.4	03-03-2016	G
8780	14-03-2016	61.41	14-03-2016	C
9033	14-03-2016	30.25	14-03-2016	M
9596	14-03-2016	95.28	14-03-2016	M
6921	14-03-2016	8.2	05-12-2015	C
52	15-03-2016	15.16	29-09-2004	B
52	15-03-2016	45.49	29-09-2004	B
173	15-03-2016	32.63	05-06-2007	C
225	15-03-2016	43.18	18-08-2010	M
1673	15-03-2016	50.55	10-05-2014	M
933	15-03-2016	173.99	12-11-2014	N
1434	15-03-2016	41.64	25-01-2013	C
2398	15-03-2016	2.38	27-07-2012	N
1076	15-03-2016	11.8	22-01-2012	D
1460	15-03-2016	35.25	15-11-1999	B
3061	15-03-2016	44.95	15-03-2016	O
768	15-03-2016	61.39	16-02-2015	L
3336	15-03-2016	47.46	15-03-2016	C
1898	15-03-2016	121.17	18-05-2013	H
2098	15-03-2016	43.79	26-01-2015	C
3702	15-03-2016	17.07	24-10-2015	I
2416	15-03-2016	33.96	01-07-2013	T
1778	15-03-2016	61.31	01-07-2013	H
3087	15-03-2016	22.87	02-07-2013	B
3943	15-03-2016	33.67	01-08-2013	G
4593	15-03-2016	68.77	17-09-2013	L
5145	15-03-2016	12.21	18-12-2013	O
6784	15-03-2016	25.16	02-09-2013	E
6814	15-03-2016	66.55	15-03-2016	I
7698	15-03-2016	13.85	28-08-2007	F
4559	15-03-2016	8.93	30-10-2013	P
6933	15-03-2016	17.04	23-08-2014	T
6208	15-03-2016	31.47	23-06-2012	E
8862	15-03-2016	11.39	15-04-2007	C
8862	15-03-2016	5.67	15-04-2007	C
6378	15-03-2016	65.58	10-11-2006	L
6378	15-03-2016	75.08	10-11-2006	L
4919	15-03-2016	0.82	21-03-2014	C
6252	15-03-2016	1.33	30-05-2014	A
6987	15-03-2016	44.89	23-01-2009	F
22	16-03-2016	67.77	06-07-2005	B
18	16-03-2016	121.32	24-07-2004	I
265	16-03-2016	5.66	03-04-2001	B
28	16-03-2016	56.29	16-04-2011	J
403	16-03-2016	17.54	12-11-2008	B
1549	16-03-2016	81.81	07-09-2011	M
336	16-03-2016	30.53	28-05-2010	N
657	16-03-2016	14.67	02-10-2009	B
117	16-03-2016	11.77	12-08-2005	B
818	16-03-2016	19.58	22-03-2013	I
2583	16-03-2016	8.86	29-11-2012	C
1416	16-03-2016	59.75	15-06-2013	I
3529	16-03-2016	7.79	10-02-2016	C
3618	16-03-2016	22.91	21-11-2015	I
2990	16-03-2016	36.17	01-07-2013	H
4110	16-03-2016	53.04	16-03-2016	A
1307	16-03-2016	14.67	21-08-2013	G
2659	16-03-2016	11.6	01-07-2013	M
2208	16-03-2016	53.75	01-07-2013	B
3263	16-03-2016	127.48	25-07-2013	I
3649	16-03-2016	103.52	19-11-2013	C
5124	16-03-2016	43.77	10-02-2014	P
4593	16-03-2016	2.46	17-09-2013	L
4075	16-03-2016	75.7	02-07-2013	D
4970	16-03-2016	9.35	02-07-2013	H
6117	16-03-2016	86.65	26-04-2014	F
5077	16-03-2016	18.43	21-10-2014	B
4593	16-03-2016	52.4	17-09-2013	L
4868	16-03-2016	32.23	14-12-2014	L
5319	16-03-2016	44.35	26-10-2014	P
6923	16-03-2016	56.48	16-03-2016	D
7607	16-03-2016	69.48	16-03-2016	C
7273	16-03-2016	40.48	05-02-2016	C
6360	16-03-2016	58.38	14-09-2014	A
6996	16-03-2016	39.26	29-10-2015	C
8873	16-03-2016	43.28	11-09-2009	B
7607	16-03-2016	15.42	16-03-2016	C
6824	16-03-2016	49.1	31-10-2014	D
5707	16-03-2016	128.08	12-05-2014	M
5868	16-03-2016	47.47	20-09-2014	P
8280	16-03-2016	50.14	18-11-2015	C
9775	16-03-2016	8.13	16-03-2016	C
8873	16-03-2016	9.84	11-09-2009	B
96	17-03-2016	37.99	11-01-2008	M
175	17-03-2016	12.21	26-06-2004	O
695	17-03-2016	12.21	21-08-2005	B
385	17-03-2016	29.16	13-05-2002	B
742	17-03-2016	18.69	30-01-2010	B
631	17-03-2016	20.41	14-09-2001	B
21	17-03-2016	27.79	01-01-2001	B
619	17-03-2016	38.18	22-04-2009	I
364	17-03-2016	11.47	01-01-2001	B
99	17-03-2016	31.24	12-12-2010	B
267	17-03-2016	48.39	17-11-2008	B
2525	17-03-2016	56.4	17-03-2016	B
2624	17-03-2016	55.49	17-03-2016	C
3343	17-03-2016	17.13	29-01-2016	C
1375	17-03-2016	13.93	02-12-2014	B
3119	17-03-2016	6.48	17-03-2016	D
2148	17-03-2016	47.44	05-01-2015	C
2504	17-03-2016	74.47	01-07-2013	P
4111	17-03-2016	77.2	17-03-2016	D
3168	17-03-2016	45.0	21-03-2014	D
3383	17-03-2016	41.26	02-07-2013	I
2837	17-03-2016	34.85	10-07-2013	C
4346	17-03-2016	10.57	28-11-2013	I
4848	17-03-2016	58.47	17-09-2013	I
5180	17-03-2016	70.64	21-03-2014	I
3242	17-03-2016	5.41	21-03-2014	I
4600	17-03-2016	209.43	19-12-2013	I
3649	17-03-2016	79.32	19-11-2013	C
5066	17-03-2016	35.42	28-11-2013	D
6827	17-03-2016	43.79	17-03-2016	T
5012	17-03-2016	19.59	21-03-2014	E
5012	17-03-2016	57.22	21-03-2014	E
7432	17-03-2016	51.17	31-03-2014	L
5842	17-03-2016	56.98	21-03-2014	A
7031	17-03-2016	8.2	22-01-2016	I
5534	17-03-2016	35.57	20-10-2014	I
6749	17-03-2016	18.6	12-02-2009	C
8788	17-03-2016	8.93	05-04-2012	H
7031	17-03-2016	28.43	22-01-2016	I
8890	17-03-2016	40.82	17-03-2016	M
37	18-03-2016	46.66	01-01-2001	B
315	18-03-2016	31.56	12-06-2010	M
212	18-03-2016	11.88	07-12-2003	C
2	18-03-2016	6.96	29-06-2004	B
37	18-03-2016	4.84	01-01-2001	B
347	18-03-2016	81.07	16-02-2002	B
167	18-03-2016	33.96	15-11-2010	B
58	18-03-2016	11.07	04-08-2009	I
94	18-03-2016	73.85	21-03-2008	C
120	18-03-2016	47.58	10-10-2009	I
336	18-03-2016	53.14	28-05-2010	N
2840	18-03-2016	0.82	18-03-2016	C
2709	18-03-2016	99.84	07-05-2014	H
1762	18-03-2016	10.98	24-02-2014	D
2179	18-03-2016	126.63	13-06-2015	C
2297	18-03-2016	8.2	02-07-2013	N
2153	18-03-2016	12.21	01-07-2013	S
1024	18-03-2016	63.7	11-12-2013	D
1506	18-03-2016	34.91	18-04-2015	D
2184	18-03-2016	64.69	17-10-2015	D
2833	18-03-2016	43.87	25-07-2015	J
2067	18-03-2016	16.39	02-09-2013	A
2789	18-03-2016	54.91	29-05-2013	C
2023	18-03-2016	32.72	01-07-2013	S
4340	18-03-2016	1.64	21-03-2014	P
1972	18-03-2016	14.75	01-07-2013	A
1581	18-03-2016	37.41	01-07-2013	L
1506	18-03-2016	55.47	18-04-2015	D
4696	18-03-2016	53.69	04-10-2013	C
4389	18-03-2016	72.05	01-08-2013	M
2871	18-03-2016	31.87	01-07-2013	G
2168	18-03-2016	14.66	25-07-2013	L
3500	18-03-2016	18.03	25-07-2013	D
3567	18-03-2016	39.1	25-07-2013	A
5066	18-03-2016	34.6	28-11-2013	D
5802	18-03-2016	11.97	03-12-2013	M
5919	18-03-2016	50.55	03-12-2013	S
4240	18-03-2016	5.83	07-08-2013	H
6768	18-03-2016	44.1	20-06-2014	L
5534	18-03-2016	25.33	20-10-2014	I
6723	18-03-2016	27.04	21-01-2014	B
7372	18-03-2016	33.52	14-06-2014	S
5321	18-03-2016	28.69	29-01-2014	G
8021	18-03-2016	117.28	11-03-2015	S
7031	18-03-2016	114.0	22-01-2016	I
7031	18-03-2016	29.51	22-01-2016	I
7935	18-03-2016	16.31	18-05-2012	E
5101	18-03-2016	24.34	05-03-2011	I
6389	18-03-2016	8.19	03-01-2016	M
5869	18-03-2016	31.89	07-02-2015	C
8894	18-03-2016	52.29	29-11-2015	L
52	19-03-2016	55.27	29-09-2004	B
71	19-03-2016	43.83	30-09-2010	B
191	19-03-2016	12.45	01-01-2001	B
191	19-03-2016	43.43	01-01-2001	B
486	19-03-2016	69.59	30-08-2007	C
980	19-03-2016	14.67	15-07-2014	M
177	19-03-2016	9.75	01-01-2001	B
361	19-03-2016	8.2	18-07-2010	B
494	19-03-2016	84.18	09-09-2004	B
1325	19-03-2016	39.94	27-11-2011	A
1327	19-03-2016	49.1	07-12-2014	B
711	19-03-2016	45.34	06-04-2002	C
361	19-03-2016	9.83	18-07-2010	B
803	19-03-2016	85.16	26-06-2012	H
1125	19-03-2016	17.13	09-06-2012	C
887	19-03-2016	73.69	28-11-2010	C
2201	19-03-2016	78.42	02-07-2013	B
38	19-03-2016	14.97	03-04-2011	B
629	19-03-2016	22.95	02-07-2013	N
2514	19-03-2016	40.08	14-05-2015	C
311	19-03-2016	31.89	15-04-2011	G
629	19-03-2016	21.46	02-07-2013	N
336	19-03-2016	40.72	28-05-2010	N
1615	19-03-2016	75.01	19-03-2016	I
1883	19-03-2016	53.34	07-05-2014	B
1230	19-03-2016	16.39	04-01-2013	C
1408	19-03-2016	52.21	15-05-2010	B
1483	19-03-2016	41.3	24-05-2012	B
1040	19-03-2016	148.35	31-12-2011	P
1645	19-03-2016	44.4	07-04-2015	C
2267	19-03-2016	33.34	01-08-2013	K
2586	19-03-2016	73.69	24-05-2014	N
3273	19-03-2016	26.15	25-07-2013	B
1455	19-03-2016	96.89	07-09-2013	C
925	19-03-2016	90.03	09-08-2014	A
2179	19-03-2016	70.3	13-06-2015	C
2959	19-03-2016	12.21	02-07-2013	C
1307	19-03-2016	71.57	21-08-2013	G
3642	19-03-2016	32.66	27-02-2016	H
629	19-03-2016	54.65	02-07-2013	N
3083	19-03-2016	50.96	20-01-2015	S
1512	19-03-2016	53.2	02-07-2013	C
4287	19-03-2016	24.92	06-05-2011	B
4454	19-03-2016	12.22	25-07-2013	G
4554	19-03-2016	51.66	24-11-2014	L
3719	19-03-2016	51.56	19-03-2016	C
4663	19-03-2016	29.43	01-07-2013	I
4377	19-03-2016	17.79	21-08-2013	L
2688	19-03-2016	57.21	01-07-2013	O
3143	19-03-2016	82.63	18-01-2015	S
3083	19-03-2016	11.47	20-01-2015	S
2205	19-03-2016	151.48	01-07-2013	P
3847	19-03-2016	147.75	02-07-2013	A
4357	19-03-2016	56.0	25-07-2013	D
4642	19-03-2016	57.3	10-11-2014	O
4828	19-03-2016	11.89	12-10-2013	O
4030	19-03-2016	22.87	01-08-2013	I
4721	19-03-2016	18.19	21-03-2014	C
4240	19-03-2016	22.06	07-08-2013	H
6237	19-03-2016	55.66	19-03-2016	B
6385	19-03-2016	37.7	24-11-2007	F
2720	19-03-2016	72.46	08-06-2013	I
6646	19-03-2016	15.97	26-04-2014	C
6662	19-03-2016	49.92	02-01-2014	I
6720	19-03-2016	33.96	19-03-2016	C
4882	19-03-2016	17.21	11-04-2014	M
4785	19-03-2016	15.9	18-12-2013	G
3591	19-03-2016	31.41	20-08-2013	A
7387	19-03-2016	18.43	19-03-2016	H
7397	19-03-2016	34.36	07-12-2015	I
6002	19-03-2016	39.7	21-09-2006	L
7801	19-03-2016	2.45	07-11-2015	C
7133	19-03-2016	39.84	02-05-2015	I
6307	19-03-2016	18.36	02-09-2003	I
5389	19-03-2016	28.61	18-09-2013	I
6315	19-03-2016	76.97	21-01-2014	C
6638	19-03-2016	33.34	11-12-2013	P
6385	19-03-2016	8.2	24-11-2007	F
5873	19-03-2016	10.65	05-10-2013	L
6237	19-03-2016	0.82	19-03-2016	B
7016	19-03-2016	6.13	01-11-2014	G
8225	19-03-2016	16.39	21-02-2013	C
6237	19-03-2016	16.3	19-03-2016	B
9426	19-03-2016	58.12	19-03-2016	I
9563	19-03-2016	92.46	19-03-2016	G
6477	19-03-2016	45.08	23-01-2014	S
5559	19-03-2016	64.63	10-02-2014	P
8225	19-03-2016	21.96	21-02-2013	C
49	20-03-2016	57.67	16-05-2005	B
920	20-03-2016	58.12	20-03-2010	D
508	20-03-2016	92.02	29-12-2012	D
1845	20-03-2016	11.47	19-10-2011	B
847	20-03-2016	40.08	22-01-2012	C
1281	20-03-2016	12.21	17-06-2011	G
1244	20-03-2016	18.36	01-04-2013	B
191	20-03-2016	111.19	01-01-2001	B
544	20-03-2016	16.79	05-12-2011	H
2274	20-03-2016	18.02	03-09-2014	C
508	20-03-2016	36.21	29-12-2012	D
2777	20-03-2016	8.11	13-01-2012	B
1161	20-03-2016	22.92	03-01-2015	J
2274	20-03-2016	38.01	03-09-2014	C
3017	20-03-2016	84.82	01-07-2013	I
4125	20-03-2016	40.12	20-11-2014	I
3326	20-03-2016	31.81	12-11-2014	G
6690	20-03-2016	52.38	10-11-2014	O
6846	20-03-2016	44.83	04-02-2015	I
7190	20-03-2016	48.72	20-03-2016	H
7615	20-03-2016	31.82	25-01-2015	M
6582	20-03-2016	61.42	14-04-2005	I
7171	20-03-2016	27.37	20-08-2014	H
7440	20-03-2016	47.14	31-03-2014	A
7971	20-03-2016	112.78	29-11-2011	I
8894	20-03-2016	23.69	29-11-2015	L
153	21-03-2016	24.84	16-09-1999	B
76	21-03-2016	4.84	17-12-2004	B
74	21-03-2016	38.88	09-03-2008	J
72	21-03-2016	41.95	06-05-2008	G
385	21-03-2016	34.07	13-05-2002	B
348	21-03-2016	45.37	29-08-2009	C
1702	21-03-2016	51.55	30-10-2010	F
2223	21-03-2016	10.57	02-07-2013	B
1737	21-03-2016	21.56	01-07-2013	H
1694	21-03-2016	190.84	01-07-2013	B
933	21-03-2016	136.54	12-11-2014	N
3066	21-03-2016	90.98	01-07-2013	G
3947	21-03-2016	53.71	01-08-2013	A
1800	21-03-2016	21.15	17-05-2013	C
3947	21-03-2016	0.45	01-08-2013	A
4859	21-03-2016	56.23	21-08-2013	F
2477	21-03-2016	59.7	05-06-2013	I
4728	21-03-2016	132.11	25-07-2013	G
5434	21-03-2016	11.46	01-08-2013	B
4284	21-03-2016	18.85	01-08-2013	G
5885	21-03-2016	33.52	04-05-2014	B
6343	21-03-2016	71.23	17-08-2015	I
5504	21-03-2016	55.15	03-12-2013	B
6428	21-03-2016	68.88	10-12-2015	C
6695	21-03-2016	29.51	21-01-2007	G
6087	21-03-2016	186.29	23-05-2013	P
6812	21-03-2016	17.49	15-06-2014	M
5330	21-03-2016	48.04	03-12-2013	H
6814	21-03-2016	27.7	15-03-2016	I
7246	21-03-2016	8.93	21-03-2016	C
5534	21-03-2016	3.19	20-10-2014	I
7820	21-03-2016	33.96	21-03-2016	P
7820	21-03-2016	45.82	21-03-2016	P
7184	21-03-2016	44.59	06-03-2013	G
7651	21-03-2016	54.64	02-01-2015	B
8607	21-03-2016	35.33	28-05-2012	A
7883	21-03-2016	43.59	08-03-2008	B
52	22-03-2016	26.18	29-09-2004	B
7	22-03-2016	18.77	04-05-2009	C
331	22-03-2016	13.11	21-06-1999	B
282	22-03-2016	17.87	02-01-2004	B
103	22-03-2016	4.02	08-04-2008	E
118	22-03-2016	8.84	02-05-2007	I
37	22-03-2016	24.36	01-01-2001	B
225	22-03-2016	22.05	18-08-2010	M
1416	22-03-2016	51.56	15-06-2013	I
1634	22-03-2016	64.18	28-11-2012	I
629	22-03-2016	44.2	02-07-2013	N
764	22-03-2016	495.02	09-05-2013	I
3273	22-03-2016	13.93	25-07-2013	B
1417	22-03-2016	27.79	02-03-2007	B
3538	22-03-2016	21.31	24-01-2016	C
3276	22-03-2016	9.74	02-07-2013	L
3261	22-03-2016	42.54	03-12-2013	L
3449	22-03-2016	41.29	01-07-2013	C
3798	22-03-2016	14.67	22-03-2016	D
2705	22-03-2016	23.69	01-07-2013	C
629	22-03-2016	47.27	02-07-2013	N
4283	22-03-2016	21.87	22-03-2016	L
1307	22-03-2016	59.58	21-08-2013	G
4692	22-03-2016	117.45	22-03-2016	E
629	22-03-2016	21.91	02-07-2013	N
1972	22-03-2016	0.0	01-07-2013	A
3893	22-03-2016	76.24	18-12-2013	G
4268	22-03-2016	100.74	25-04-2014	I
4527	22-03-2016	10.25	16-08-2013	A
5707	22-03-2016	135.09	12-05-2014	M
6563	22-03-2016	11.47	16-06-2015	C
6961	22-03-2016	14.34	21-01-2014	I
4854	22-03-2016	75.33	21-03-2014	D
7727	22-03-2016	29.43	22-03-2016	C
7832	22-03-2016	33.12	22-03-2016	H
6677	22-03-2016	18.76	05-10-2005	B
8320	22-03-2016	3.69	22-03-2016	I
5707	22-03-2016	17.13	12-05-2014	M
66	23-03-2016	52.38	08-12-2009	M
40	23-03-2016	13.85	29-03-1999	B
100	23-03-2016	21.31	26-09-2010	E
969	23-03-2016	27.05	03-05-2010	I
752	23-03-2016	6.37	25-08-2009	H
144	23-03-2016	34.26	29-08-2009	I
1549	23-03-2016	73.53	07-09-2011	M
281	23-03-2016	18.85	19-03-2011	B
1307	23-03-2016	67.52	21-08-2013	G
933	23-03-2016	87.76	12-11-2014	N
1885	23-03-2016	47.31	11-12-2012	A
1219	23-03-2016	10.65	19-05-2012	C
3066	23-03-2016	68.39	01-07-2013	G
933	23-03-2016	58.95	12-11-2014	N
3235	23-03-2016	41.71	08-06-2013	C
3935	23-03-2016	4.99	23-03-2016	L
4025	23-03-2016	5.32	01-07-2013	B
4240	23-03-2016	30.38	07-08-2013	H
4476	23-03-2016	38.25	21-03-2014	H
4625	23-03-2016	15.57	17-09-2013	H
4359	23-03-2016	33.78	01-08-2013	C
4290	23-03-2016	8.12	21-03-2014	B
4392	23-03-2016	147.7	17-09-2013	D
6582	23-03-2016	72.84	14-04-2005	I
4631	23-03-2016	55.57	03-12-2013	G
8208	23-03-2016	30.25	23-03-2016	B
6449	23-03-2016	39.26	28-02-2007	B
6292	23-03-2016	10.21	23-06-2009	G
8679	23-03-2016	34.34	23-03-2016	C
9181	23-03-2016	8.13	23-03-2016	B
7125	23-03-2016	14.24	13-05-2010	E
9535	23-03-2016	95.0	23-03-2016	P
7207	23-03-2016	25.32	27-11-2006	L
14	24-03-2016	44.65	24-06-2004	F
709	24-03-2016	28.67	06-08-2003	C
547	24-03-2016	94.1	08-05-2010	M
460	24-03-2016	11.45	29-06-2010	H
1018	24-03-2016	46.31	15-07-2012	D
1484	24-03-2016	66.31	09-01-2013	C
1076	24-03-2016	38.59	22-01-2012	D
1581	24-03-2016	31.64	01-07-2013	L
1556	24-03-2016	11.39	11-11-2009	M
432	24-03-2016	8.11	12-03-2010	H
1597	24-03-2016	101.89	23-07-2011	L
1385	24-03-2016	49.02	14-12-2013	K
1126	24-03-2016	29.43	25-07-2014	D
1272	24-03-2016	13.18	27-10-2012	B
1432	24-03-2016	44.92	14-04-2013	C
3273	24-03-2016	10.57	25-07-2013	B
2526	24-03-2016	11.47	01-07-2013	M
3753	24-03-2016	53.2	01-07-2013	M
3280	24-03-2016	67.12	01-07-2013	G
4545	24-03-2016	8.93	14-01-2014	G
1981	24-03-2016	71.06	01-07-2013	C
4335	24-03-2016	49.84	02-07-2013	F
3533	24-03-2016	22.05	02-09-2013	A
3242	24-03-2016	20.23	21-03-2014	I
5111	24-03-2016	16.4	10-01-2014	C
4625	24-03-2016	26.49	17-09-2013	H
5806	24-03-2016	69.59	28-11-2013	D
5215	24-03-2016	8.2	30-10-2013	H
5111	24-03-2016	22.71	10-01-2014	C
6637	24-03-2016	9.02	17-12-2014	P
5728	24-03-2016	147.87	25-08-2003	C
6021	24-03-2016	35.61	11-05-2014	H
7591	24-03-2016	192.41	24-03-2016	C
8214	24-03-2016	17.95	26-11-2015	H
8259	24-03-2016	8.93	27-12-2015	I
7273	24-03-2016	0.0	05-02-2016	C
8214	24-03-2016	29.51	26-11-2015	H
7591	24-03-2016	86.88	24-03-2016	C
8890	24-03-2016	40.9	17-03-2016	M
7465	24-03-2016	15.49	14-07-2003	S
7591	24-03-2016	8.2	24-03-2016	C
6848	24-03-2016	43.36	11-10-2010	B
22	25-03-2016	33.44	06-07-2005	B
191	25-03-2016	16.72	01-01-2001	B
832	25-03-2016	6.97	29-07-2010	C
494	25-03-2016	21.31	09-09-2004	B
662	25-03-2016	18.44	30-07-2010	M
41	25-03-2016	17.12	01-08-2009	B
954	25-03-2016	42.54	24-12-2013	H
665	25-03-2016	28.43	08-02-2011	E
717	25-03-2016	38.76	06-11-2011	M
20	25-03-2016	6.55	03-11-2009	B
188	25-03-2016	5.73	07-02-2011	B
872	25-03-2016	96.56	03-10-2012	C
973	25-03-2016	36.38	03-03-2014	B
3087	25-03-2016	17.13	02-07-2013	B
1555	25-03-2016	19.59	25-07-2013	P
1754	25-03-2016	9.75	02-07-2013	B
3066	25-03-2016	123.88	01-07-2013	G
2131	25-03-2016	54.02	02-07-2013	C
3561	25-03-2016	18.36	01-07-2013	H
3271	25-03-2016	13.03	28-11-2013	F
4030	25-03-2016	51.56	01-08-2013	I
3649	25-03-2016	61.1	19-11-2013	C
4199	25-03-2016	40.43	21-03-2014	C
3409	25-03-2016	53.84	25-07-2013	G
4828	25-03-2016	40.9	12-10-2013	O
3649	25-03-2016	71.39	19-11-2013	C
3649	25-03-2016	7.14	19-11-2013	C
6611	25-03-2016	7.03	21-03-2014	G
4326	25-03-2016	33.31	21-08-2013	A
5016	25-03-2016	31.62	18-12-2013	E
6307	25-03-2016	21.21	02-09-2003	I
7156	25-03-2016	57.0	12-11-2003	H
4626	25-03-2016	55.57	21-08-2013	B
4919	25-03-2016	27.79	21-03-2014	C
6878	25-03-2016	13.85	26-08-2015	G
9317	25-03-2016	7.3	17-04-2014	B
9002	25-03-2016	77.14	28-07-2015	A
7618	25-03-2016	129.24	05-04-2007	C
9901	25-03-2016	58.12	25-03-2016	C
53	26-03-2016	30.32	23-03-2000	B
577	26-03-2016	27.46	29-06-2009	C
93	26-03-2016	36.66	01-01-2001	B
305	26-03-2016	12.96	01-01-2001	B
191	26-03-2016	24.59	01-01-2001	B
716	26-03-2016	24.98	10-04-2010	B
1139	26-03-2016	137.61	16-01-2011	C
124	26-03-2016	43.15	11-02-2010	J
327	26-03-2016	12.29	11-09-2010	E
119	26-03-2016	21.31	10-10-2009	F
124	26-03-2016	22.23	11-02-2010	J
1812	26-03-2016	13.1	26-03-2016	L
327	26-03-2016	43.36	11-09-2010	E
2220	26-03-2016	59.75	26-03-2016	B
1671	26-03-2016	66.31	25-06-2013	B
2934	26-03-2016	4.02	26-03-2016	B
2821	26-03-2016	4.92	20-03-2011	C
1671	26-03-2016	60.57	25-06-2013	B
1907	26-03-2016	12.21	29-11-2013	C
781	26-03-2016	18.85	15-06-2013	B
1745	26-03-2016	259.59	06-06-2013	O
3296	26-03-2016	7.37	26-03-2016	M
1300	26-03-2016	13.78	13-12-2002	B
3663	26-03-2016	26.05	03-07-2015	C
3273	26-03-2016	13.44	25-07-2013	B
1195	26-03-2016	7.3	07-08-2013	C
1379	26-03-2016	19.66	06-11-2012	H
1754	26-03-2016	7.29	02-07-2013	B
4176	26-03-2016	6.48	02-03-2013	J
3649	26-03-2016	32.52	19-11-2013	C
4335	26-03-2016	22.05	02-07-2013	F
1627	26-03-2016	26.48	13-01-2015	I
3412	26-03-2016	24.85	01-07-2013	A
4069	26-03-2016	12.21	25-06-2013	M
3913	26-03-2016	8.19	02-09-2013	P
4313	26-03-2016	32.71	04-10-2013	B
4836	26-03-2016	83.61	04-10-2013	F
3498	26-03-2016	16.95	21-03-2014	G
3834	26-03-2016	89.85	02-07-2013	M
5142	26-03-2016	53.12	21-09-2013	C
3649	26-03-2016	54.65	19-11-2013	C
4240	26-03-2016	39.84	07-08-2013	H
6309	26-03-2016	125.33	26-03-2016	A
4648	26-03-2016	64.85	09-01-2014	C
5193	26-03-2016	43.02	21-03-2014	E
6708	26-03-2016	32.94	06-11-2015	U
7474	26-03-2016	19.59	21-08-2013	A
7024	26-03-2016	6.48	15-06-2014	I
5918	26-03-2016	59.75	21-03-2014	P
8007	26-03-2016	37.62	26-09-2010	I
6882	26-03-2016	8.19	19-02-2015	G
4371	26-03-2016	23.11	04-11-2013	S
7327	26-03-2016	36.02	05-07-2015	A
9886	26-03-2016	55.66	20-07-2015	G
205	27-03-2016	8.11	27-06-1999	B
2458	27-03-2016	17.86	15-06-2014	D
1480	27-03-2016	3.68	21-04-2014	B
44	28-03-2016	7.3	01-01-2001	B
786	28-03-2016	12.27	17-11-2009	B
869	28-03-2016	30.98	28-06-2010	C
3232	28-03-2016	30.16	15-12-2015	B
2369	28-03-2016	9.96	28-03-2016	I
933	28-03-2016	674.18	12-11-2014	N
4690	28-03-2016	49.75	30-10-2013	C
5680	28-03-2016	45.03	08-11-2014	A
4718	28-03-2016	29.08	08-11-2014	N
57	29-03-2016	3.69	14-11-2013	B
53	29-03-2016	49.92	23-03-2000	B
877	29-03-2016	45.0	02-11-2012	J
494	29-03-2016	63.51	09-09-2004	B
1731	29-03-2016	31.47	10-02-2013	L
3305	29-03-2016	39.26	26-10-2013	C
3466	29-03-2016	8.2	29-03-2016	B
3466	29-03-2016	14.75	29-03-2016	B
2487	29-03-2016	14.33	07-08-2015	C
2837	29-03-2016	23.26	10-07-2013	C
3847	29-03-2016	16.65	02-07-2013	A
2871	29-03-2016	23.67	01-07-2013	G
4175	29-03-2016	0.82	30-10-2013	F
4184	29-03-2016	35.98	21-03-2014	C
3740	29-03-2016	13.84	01-08-2013	I
4485	29-03-2016	46.49	21-03-2014	A
4762	29-03-2016	23.55	21-03-2014	D
7030	29-03-2016	19.51	17-05-2012	P
7605	29-03-2016	5.16	25-03-2015	M
8113	29-03-2016	8.11	23-01-2016	C
9619	29-03-2016	3.28	29-03-2016	C
9220	29-03-2016	8.11	06-02-2016	B
8713	29-03-2016	50.0	16-08-2010	H
8937	29-03-2016	21.72	30-04-2013	M
165	30-03-2016	7.3	28-09-2009	A
10	30-03-2016	26.96	01-01-2001	C
24	30-03-2016	25.33	28-02-2008	J
747	30-03-2016	9.42	12-07-2001	O
1512	30-03-2016	42.87	02-07-2013	C
3596	30-03-2016	51.56	01-10-2014	C
2221	30-03-2016	72.15	01-07-2013	I
4559	30-03-2016	26.89	30-10-2013	P
4271	30-03-2016	20.49	17-01-2015	I
5013	30-03-2016	74.51	31-01-2014	I
3383	30-03-2016	39.26	02-07-2013	I
4762	30-03-2016	73.4	21-03-2014	D
6695	30-03-2016	25.01	21-01-2007	G
4762	30-03-2016	81.56	21-03-2014	D
4977	30-03-2016	31.07	20-12-2013	B
6996	30-03-2016	2.95	29-10-2015	C
9946	30-03-2016	41.8	30-03-2016	B
360	31-03-2016	13.09	26-06-2009	M
60	31-03-2016	10.57	23-03-2010	C
495	31-03-2016	87.54	02-10-2010	J
555	31-03-2016	15.16	13-06-2007	I
136	31-03-2016	13.1	31-07-2011	C
445	31-03-2016	6.15	07-09-2012	C
